Features,Subj1,Subj2,Subj3,Subj4,Subj5,Subj6,Subj7,Subj8,Subj9,Subj10,Subj11,Subj12,Subj13,Subj14,Subj15,Subj16,Subj17,Subj18,Subj19,Subj20,Subj21,Subj22,Subj23,Subj24,Subj25,Subj26,Subj27,Subj28,Subj29,Subj30,Subj31,Subj32,Subj33,Subj34,Subj35,Subj36,Subj37,Subj38,Subj39,Subj40,Subj41,Subj42,Subj43,Subj44,Subj45,Subj46,Subj47,Subj48,Subj49,Subj50,Subj51,Subj52,Subj53,Subj54,Subj55,Subj56,Subj57,Subj58,Subj59,Subj60,Subj61,Subj62,Subj63,Subj64,Subj65,Subj66,Subj67,Subj68,Subj69,Subj70,Subj71,Subj72,Subj73,Subj74,Subj75,Subj76,Subj77,Subj78,Subj79,Subj80,Subj81,Subj82,Subj83,Subj84,Subj85,Subj86,Subj87,Subj88,Subj89,Subj90,Subj91,Subj92,Subj93,Subj94,Subj95,Subj96,Subj97,Subj98,Subj99,Subj100,Subj101,Subj102
Cytoplasm_Texture_Variance_AGP_10_03,0.162298699,-0.194716268,-0.150066764,-0.033757824,-0.131459881,-0.141209309,-0.200100909,0.070604261,-0.099964967,-0.039893141,-0.148201869,-0.227298612,-0.326173033,-0.010548392,0.255412836,-0.026842785,-0.125643925,0.068865588,0.074065839,-0.251393068,-0.011856204,0.160344,-0.13520115,-0.093092756,-0.030893968,-0.068085135,0.144398352,0.184437643,-0.021134554,-0.10682876,-0.077686929,-0.327233298,-0.016153157,-0.250185097,-0.319805544,-0.28784947,-0.029634069,-0.135981553,-0.20010987,0.24089202,0.077643781,-0.15436721,-0.147072522,-0.079303538,0.11016368,0.109040158,-0.279788835,0.45696063,0.681937747,0.638505616,0.797476433,0.076943688,0.961134876,0.001463955,-0.091446275,-0.074849461,-0.213429265,-0.16505416,0.171912372,-0.087985226,-0.109214245,-0.003165784,0.125190377,-0.035908031,0.182234839,-0.124748886,-0.094272094,-0.220073568,-0.260162736,-0.213139211,0.10600786,-0.004345351,1.452798049,0.02825871,2.12496344,-0.043586454,0.111927009,-0.105443529,0.182334909,0.220805029,-0.120230123,-0.106132604,0.345541285,0.470200773,0.140537871,0.229122594,0.102436329,0.221492449,-0.019585364,0.696032668,0.376778178,0.186223512,-0.02216835,0.041973265,0.049082088,0.318804306,0.686165377,-0.182402395,0.234281065,0.398930846,0.207897578,0.38414114
Cytoplasm_Texture_Variance_AGP_20_00,0.161184514,-0.196156277,-0.144001857,-0.031800314,-0.129846866,-0.141272611,-0.199355777,0.059092788,-0.097577077,-0.040338841,-0.14919622,-0.228790186,-0.322514845,-0.013219115,0.250158383,-0.024326019,-0.130703988,0.072326323,0.076207819,-0.251679746,0.009971466,0.168656499,-0.125727252,-0.089050747,-0.024759911,-0.068024387,0.151274533,0.199129642,-0.036136637,-0.105417236,-0.080979995,-0.32982428,-0.020714584,-0.250443779,-0.321829656,-0.284572586,-0.025141025,-0.133418155,-0.198170115,0.236500998,0.076775013,-0.155386526,-0.140839839,-0.082616169,0.110408715,0.112842492,-0.280156843,0.428594174,0.667518495,0.631886635,0.783438399,0.069830414,0.96671718,0.003400679,-0.088136783,-0.074847091,-0.214223984,-0.16286905,0.191047498,-0.065015241,-0.089049061,0.005812294,0.124967766,-0.030974189,0.187535036,-0.124105008,-0.096192182,-0.220366971,-0.264265885,-0.212972137,0.112435174,-0.005789254,1.47348994,0.005423645,2.000364114,-0.03491461,0.111510735,-0.101204885,0.183869837,0.221261798,-0.115643131,-0.099326724,0.335455097,0.471737857,0.139949223,0.223404284,0.098443141,0.21519299,-0.024817922,0.692072367,0.373612563,0.181290447,-0.020066472,0.043292834,0.048280564,0.320139874,0.682033622,-0.18582948,0.233898457,0.385810042,0.211322804,0.379339859
Cytoplasm_Texture_Variance_AGP_20_01,0.164335849,-0.190150728,-0.132981097,-0.026549889,-0.124975086,-0.127873771,-0.191034117,0.095747337,-0.094339216,-0.031678437,-0.144844371,-0.233038283,-0.325562791,-0.01957483,0.239774987,-0.023492303,-0.13126351,0.081790214,0.074541834,-0.249539843,0.023413772,0.174663694,-0.121581228,-0.083290914,-0.015920225,-0.071900737,0.144289324,0.174357207,-0.026588599,-0.116863136,-0.079935597,-0.331232552,-0.032257434,-0.249071355,-0.316814059,-0.285421577,-0.020767641,-0.130234343,-0.198764652,0.215135831,0.079115457,-0.149451498,-0.140705343,-0.072979223,0.110750107,0.116150588,-0.283284529,0.402103569,0.641102475,0.61985993,0.76224849,0.067554223,0.954157107,0.011019781,-0.087303074,-0.077358787,-0.211150852,-0.157303604,0.189971983,-0.020693003,-0.078302015,0.013755878,0.125680222,-0.023950952,0.187072521,-0.12846446,-0.089483717,-0.224857948,-0.26561462,-0.21434165,0.11361973,-0.010056577,1.436695905,0.077625216,1.933175991,-0.031659963,0.103298423,-0.093007306,0.184151256,0.220367341,-0.099117402,-0.094791808,0.320736096,0.463320653,0.135726083,0.210514371,0.085537504,0.218261031,-0.020910907,0.684384478,0.367747098,0.182987389,-0.023910045,0.037796026,0.05703812,0.300623149,0.672985768,-0.187940691,0.226067688,0.392959579,0.195459608,0.352630215
Cytoplasm_Texture_Variance_AGP_20_02,0.16421843,-0.193730287,-0.141586666,-0.032268308,-0.125015629,-0.131413783,-0.193349573,0.092522911,-0.099869148,-0.038064639,-0.14972262,-0.229625295,-0.324396607,-0.011063627,0.24577642,-0.027240363,-0.133762317,0.078007462,0.07488123,-0.249635027,0.010524926,0.162046301,-0.134532596,-0.086422979,-0.02242158,-0.06775837,0.156394681,0.199345631,-0.034594263,-0.110586165,-0.079012895,-0.329320003,-0.021576379,-0.248940872,-0.320024221,-0.282306269,-0.022068783,-0.131705635,-0.200339752,0.230777858,0.07566477,-0.152313489,-0.141264442,-0.07928881,0.108547285,0.112479052,-0.275502984,0.42619224,0.668892425,0.629498066,0.785576135,0.068068866,0.959181425,-0.001623597,-0.091643121,-0.074670579,-0.21587528,-0.159129272,0.189941628,-0.056462681,-0.092835594,0.00271548,0.122820846,-0.031334454,0.187986979,-0.129544348,-0.093126821,-0.223731516,-0.264464508,-0.213239297,0.104959966,-0.006418636,1.483995193,0.000666196,2.007654884,-0.03707842,0.095862346,-0.10249716,0.180570153,0.223663039,-0.115749802,-0.097004774,0.328791361,0.461209257,0.136982095,0.221817892,0.091308913,0.21956064,-0.02000562,0.68755215,0.375932805,0.18124945,-0.024202307,0.039973875,0.050736802,0.316063388,0.680215733,-0.184666806,0.229444353,0.399220854,0.204122814,0.374199012
Cytoplasm_Texture_Variance_AGP_20_03,0.165088873,-0.190348906,-0.134247697,-0.03525536,-0.1223727,-0.123726904,-0.192775533,0.070159803,-0.097518501,-0.033414976,-0.148430701,-0.226719947,-0.324919265,-0.01738201,0.241200812,-0.018158906,-0.127334209,0.078546185,0.071556931,-0.248469468,0.009816472,0.168894226,-0.11865324,-0.086350631,-0.01943796,-0.071360418,0.138899234,0.185311576,-0.024470873,-0.112956679,-0.079310653,-0.330531485,-0.031878116,-0.247721287,-0.317696153,-0.28696686,-0.022553066,-0.13206253,-0.200416232,0.218182956,0.076735912,-0.154766555,-0.142149988,-0.079213964,0.107787081,0.118317538,-0.280370304,0.416337831,0.654916807,0.615069949,0.767846804,0.068562696,0.957766899,0.013728826,-0.086441323,-0.075136776,-0.214510818,-0.158658037,0.188763449,-0.04110023,-0.072756731,0.01305636,0.126672829,-0.026505842,0.191819422,-0.130287872,-0.090459729,-0.221521339,-0.261196561,-0.20945208,0.111089735,-0.008422332,1.465932565,0.087630158,1.993618624,-0.029521378,0.099083826,-0.093049464,0.191761761,0.221646367,-0.10603059,-0.092818479,0.331782792,0.457687767,0.13206386,0.20837301,0.089515523,0.219285155,-0.019073933,0.684656216,0.376620571,0.185641608,-0.028380868,0.039289538,0.049315124,0.309978642,0.673129703,-0.19124745,0.217687899,0.391300593,0.190086345,0.356020785
Cytoplasm_Texture_Variance_AGP_5_00,0.164293037,-0.199488951,-0.151112354,-0.033561789,-0.137183379,-0.149647498,-0.202635078,0.120279476,-0.098186214,-0.040120298,-0.147499109,-0.22392844,-0.326667448,-0.008299886,0.249100443,-0.026632821,-0.128211426,0.063339047,0.077159618,-0.25110306,0.017045322,0.17066773,-0.138784478,-0.096297597,-0.0383168,-0.06905322,0.165272387,0.142509985,0.001239575,-0.109400388,-0.077228411,-0.324130776,-0.021403825,-0.255737686,-0.323244002,-0.294845892,-0.036761816,-0.142954185,-0.199397251,0.243537729,0.07794254,-0.154710817,-0.155304704,-0.083764373,0.108874432,0.114652823,-0.28966464,0.479449546,0.707116563,0.664924672,0.819693018,0.075530386,0.948570884,0.003121143,-0.090652169,-0.077555696,-0.219951626,-0.169204457,0.182248303,-0.158913149,-0.117484278,-0.004629157,0.125113352,-0.037790527,0.179809468,-0.123411378,-0.096091562,-0.22549101,-0.26936412,-0.219919921,0.106488596,-0.007576314,1.488846408,0.025013652,2.267544571,-0.040338357,0.110438545,-0.114924407,0.18108423,0.217933994,-0.120337349,-0.113193525,0.356869311,0.473958329,0.152509839,0.240832689,0.108960204,0.230597861,-0.016282146,0.714694167,0.376985462,0.20231812,-0.0238488,0.050396577,0.051792448,0.311914237,0.693630967,-0.178308914,0.234728468,0.406656829,0.214393581,0.378450818
Cytoplasm_Texture_Variance_AGP_5_01,0.161740273,-0.198753243,-0.153044812,-0.032836363,-0.137413637,-0.146614702,-0.202268018,0.093806431,-0.100692788,-0.041550757,-0.150549014,-0.225223866,-0.325983959,-0.008018388,0.251854341,-0.030647099,-0.128185187,0.064922981,0.075028141,-0.250411299,0.021260322,0.167602534,-0.140648986,-0.095723047,-0.035827265,-0.067710872,0.162611095,0.143618306,-0.001836061,-0.106965093,-0.077871757,-0.324126086,-0.018941034,-0.255757404,-0.321712975,-0.292852661,-0.033240894,-0.141439848,-0.197930935,0.245495676,0.077177286,-0.153784865,-0.154269564,-0.07964655,0.109601137,0.110651146,-0.286282461,0.471518515,0.697138806,0.65489568,0.810980849,0.072192041,0.948231588,0.000241702,-0.090427587,-0.075971867,-0.220544071,-0.169570739,0.18372231,-0.152440651,-0.112812935,-0.001222057,0.123564844,-0.036240721,0.176990762,-0.121293129,-0.094897555,-0.225193567,-0.268303351,-0.218287405,0.108497806,-0.007709875,1.46477878,0.020030862,2.239284986,-0.040104155,0.109853208,-0.113008996,0.183213547,0.216024346,-0.120975872,-0.111534214,0.357232546,0.473672484,0.148842793,0.234331844,0.106115517,0.226262923,-0.017935074,0.712845487,0.376604922,0.194320282,-0.022140958,0.045745193,0.048901453,0.315996267,0.692174044,-0.179488779,0.23308411,0.399585454,0.216156527,0.381645199
Cytoplasm_Texture_Variance_AGP_5_02,0.165299589,-0.198422769,-0.151114436,-0.033487111,-0.138142864,-0.146992405,-0.201118669,0.117868294,-0.099829662,-0.04165959,-0.147845698,-0.225583422,-0.327086157,-0.007715544,0.247943136,-0.028103897,-0.128488283,0.064093561,0.078173285,-0.250766567,0.015185428,0.171028508,-0.141522444,-0.095616938,-0.039077347,-0.068830836,0.170482651,0.148059167,0.00325238,-0.108140503,-0.078008928,-0.324071214,-0.021905572,-0.257496064,-0.321851595,-0.295903489,-0.035201479,-0.144052573,-0.199439592,0.24373706,0.077798732,-0.154894848,-0.154645107,-0.08257154,0.112510961,0.112844032,-0.288853707,0.477594062,0.699932554,0.662958989,0.81619724,0.075583126,0.945567316,0.00124279,-0.090544045,-0.077488411,-0.219945097,-0.168966847,0.186442263,-0.152032162,-0.11428469,-0.004128294,0.124737664,-0.03642151,0.176548038,-0.12611899,-0.096865665,-0.225108305,-0.269335788,-0.218101039,0.108051354,-0.007757726,1.486776253,0.018640242,2.268618018,-0.041525756,0.105296213,-0.115787188,0.180675619,0.219091976,-0.118775443,-0.112989788,0.35596298,0.474296025,0.152589336,0.235020944,0.108455598,0.230530077,-0.016466656,0.713900692,0.376059283,0.203012604,-0.026366128,0.051167189,0.047594288,0.312227211,0.693361238,-0.178289167,0.235566783,0.404177628,0.21394916,0.37735812
Cytoplasm_Texture_Variance_AGP_5_03,0.163586233,-0.199866483,-0.151919193,-0.034735411,-0.136569584,-0.147908965,-0.200680552,0.090730994,-0.09942549,-0.039521103,-0.148928349,-0.226267092,-0.326416029,-0.007252332,0.251481164,-0.029409924,-0.125142929,0.064991525,0.073993735,-0.250938312,0.00469321,0.168490057,-0.140958731,-0.094422281,-0.037736866,-0.067773496,0.164078393,0.145035513,-0.007340141,-0.107083662,-0.078386753,-0.324704342,-0.018937146,-0.255639316,-0.320604199,-0.293097671,-0.033964582,-0.141782903,-0.199570394,0.244074351,0.076526573,-0.15465073,-0.1537993,-0.083769275,0.11095548,0.113937535,-0.288549553,0.476962628,0.699139214,0.656290703,0.814915606,0.07681086,0.950249205,0.00072335,-0.090640005,-0.076629047,-0.219199842,-0.168554316,0.183837707,-0.148679013,-0.114988521,-0.003348801,0.124138994,-0.039442068,0.176173028,-0.125298142,-0.097820862,-0.224482539,-0.265219595,-0.216740056,0.104563721,-0.006808911,1.48016552,0.012656571,2.212018157,-0.042377772,0.108601502,-0.112369818,0.182190292,0.218563118,-0.121817446,-0.112723533,0.354821916,0.472694605,0.149931294,0.236801905,0.107432004,0.226400768,-0.017722733,0.710266195,0.376017603,0.201277391,-0.024580129,0.04823244,0.049082352,0.312621567,0.690960393,-0.179087825,0.235700709,0.404570398,0.21067049,0.38072573
Cytoplasm_Texture_Variance_DNA_10_00,-0.424107922,-0.497624362,-0.395562697,-0.341814224,-0.512981867,0.002384427,-0.009223361,-0.127067991,-0.485197714,-0.355037381,-0.201051032,-0.175205056,-0.337066338,0.148594259,0.016603861,-0.396940413,-0.190109731,0.047205165,0.040553953,-0.013544386,-0.519701137,-0.367031494,0.027079577,-0.277373483,-0.049415061,-0.192942322,-0.54432686,-0.282512371,-0.450115071,0.37604502,0.121851526,-0.124734899,0.177895446,-0.083915455,0.364629965,0.155230023,-0.133929736,-0.11718966,-0.220161165,-0.054026617,0.001487098,-0.30450376,-0.279584979,-0.005557558,-0.149593481,0.036306857,-0.491335221,0.483657889,-0.450065202,0.002074474,-0.342647708,-0.229662065,-0.75683731,-0.194959528,-0.437319856,-0.311978833,-0.264855624,-0.105052698,-0.590680408,-0.209525034,-0.285287382,-0.411076849,-0.228434088,-0.510705936,-0.306931339,-0.349631118,-0.303240603,-0.480594444,0.032944583,0.479824016,0.134884308,0.243881998,-0.745942423,-0.644839552,-0.51088975,-0.178458294,-0.194521686,0.208054939,-0.356833419,-0.442078661,-0.305473971,-0.431114777,-0.007471004,-0.437395486,-0.291369447,-0.153966627,-0.172748611,0.08960329,-0.14221731,-0.580561673,-0.530833372,-0.532529075,-0.072886749,-0.219270193,0.019819596,-0.136098482,-0.365058313,-0.42026417,0.470305489,0.583504893,0.232825559,0.62772266
Cytoplasm_Texture_Variance_DNA_10_01,-0.400840379,-0.492122221,-0.389594224,-0.326421512,-0.491652024,0.026402204,0.034184632,-0.033999071,-0.466483202,-0.33527345,-0.176056043,-0.174488949,-0.3338778,0.117152608,0.012845806,-0.386851038,-0.163383109,0.028603049,0.039132005,0.024508791,-0.493157905,-0.359408814,0.053976257,-0.272713081,-0.038489958,-0.193108973,-0.519766188,-0.262440931,-0.416741354,0.334023008,0.122200783,-0.099837646,0.177884742,-0.080161526,0.358576389,0.171049863,-0.142260461,-0.112726162,-0.230297277,-0.063103317,0.00242632,-0.299033379,-0.273072166,-0.005450865,-0.149155427,0.042027934,-0.471482195,0.441318617,-0.434222147,-0.011624271,-0.310560113,-0.224795448,-0.743514782,-0.18727449,-0.425400591,-0.321126787,-0.259167741,-0.11367356,-0.565757686,-0.191836734,-0.255175819,-0.401710517,-0.217760139,-0.501274232,-0.303884944,-0.355280916,-0.305677963,-0.472783568,0.039272009,0.465665073,0.134899027,0.252583369,-0.735033861,-0.624925644,-0.494938691,-0.166863848,-0.202254395,0.215755011,-0.345299441,-0.420946329,-0.300089642,-0.424313132,-0.002222173,-0.4127301,-0.285022797,-0.13490995,-0.150080456,0.092282527,-0.122885832,-0.564584665,-0.50684811,-0.520011497,-0.085954638,-0.233095537,0.009891171,-0.162599249,-0.357950575,-0.433535782,0.484901654,0.591644501,0.235863234,0.647236954
Cytoplasm_Texture_Variance_DNA_10_02,-0.425005534,-0.503248588,-0.39683089,-0.334824622,-0.514970648,-0.008540079,-0.004610824,-0.10827584,-0.486851783,-0.353045642,-0.199045369,-0.178243222,-0.33815003,0.146242292,0.016262273,-0.401483647,-0.189694424,0.043650278,0.039002354,-0.01625751,-0.523803643,-0.370263432,0.0191596,-0.27844245,-0.052813124,-0.19952438,-0.540850008,-0.280597379,-0.449915247,0.373687027,0.119500327,-0.123658555,0.184898107,-0.086363313,0.365869881,0.156393963,-0.133431127,-0.117973617,-0.222956897,-0.05435242,0.001228258,-0.304249609,-0.279959482,-0.007367551,-0.154882614,0.034857382,-0.488727125,0.483242141,-0.450790596,0.00415388,-0.336175298,-0.232085641,-0.759242379,-0.198496749,-0.439880465,-0.310075475,-0.26738769,-0.108601619,-0.587487754,-0.2048433,-0.277237323,-0.409628628,-0.232005185,-0.515246204,-0.307915154,-0.350174998,-0.303285831,-0.480519159,0.03318406,0.480877037,0.134402637,0.24334913,-0.746982309,-0.645549395,-0.503021575,-0.184280355,-0.196537412,0.200001806,-0.358056629,-0.44380286,-0.307634574,-0.431467499,-0.008749915,-0.442039882,-0.288215241,-0.148580079,-0.172351584,0.087592564,-0.143274318,-0.582582307,-0.529320166,-0.530893169,-0.074981089,-0.220359679,0.01365186,-0.138273513,-0.364513368,-0.419186869,0.475032028,0.586581611,0.232730357,0.621495986
Cytoplasm_Texture_Variance_DNA_10_03,-0.402894807,-0.489893525,-0.385999074,-0.331230108,-0.49205004,0.01787392,0.027868126,-0.060013365,-0.469598853,-0.339583001,-0.171923065,-0.172229382,-0.334331335,0.116093672,0.009990482,-0.388298317,-0.165572339,0.030215812,0.03353942,0.022231482,-0.491460012,-0.361170639,0.058668003,-0.272139572,-0.039483513,-0.193482191,-0.520536235,-0.263556247,-0.423239231,0.339378399,0.121858811,-0.100188332,0.172957129,-0.080187913,0.3562315,0.163246674,-0.137016386,-0.112486846,-0.230834637,-0.062797693,-0.002791425,-0.296706832,-0.27224831,-0.001855617,-0.149394502,0.042332575,-0.470456866,0.440315973,-0.435816472,-0.014974024,-0.314188107,-0.222473926,-0.742470726,-0.186063498,-0.425035383,-0.320146377,-0.25918183,-0.10837561,-0.56244234,-0.19263232,-0.253795418,-0.401241358,-0.214837271,-0.500828078,-0.30318107,-0.362613209,-0.298965429,-0.474222136,0.036340784,0.473225424,0.138841124,0.253441209,-0.735808991,-0.626454533,-0.497710675,-0.162931882,-0.205078656,0.210424749,-0.346802241,-0.421911967,-0.297067841,-0.426134969,-0.003877973,-0.408690663,-0.282779399,-0.141653484,-0.160503425,0.089002725,-0.121817687,-0.562411849,-0.509968188,-0.520202517,-0.084962021,-0.233227267,0.010286899,-0.160241174,-0.358759167,-0.436038419,0.482988345,0.598554949,0.235837786,0.646319965
Cytoplasm_Texture_Variance_DNA_20_00,-0.391519118,-0.485900632,-0.375728187,-0.325386513,-0.481792777,0.021567989,0.005520259,-0.114037244,-0.454528186,-0.332218389,-0.177911182,-0.163456549,-0.31981302,0.107191332,0.010986679,-0.381268549,-0.157369469,0.03036054,0.035541861,0.025547349,-0.485725119,-0.348779822,0.042237009,-0.268882184,-0.035233435,-0.191629906,-0.468763902,-0.248130771,-0.384094149,0.337532995,0.118630694,-0.073278915,0.175651687,-0.074844117,0.363140597,0.171594895,-0.133096667,-0.1134125,-0.227069996,-0.067954106,-0.006372299,-0.295004031,-0.270450164,0.000375372,-0.154133797,0.03991165,-0.463653658,0.435743538,-0.420012117,-0.024118206,-0.318492873,-0.223372251,-0.725732683,-0.183988794,-0.409215807,-0.313376231,-0.257746183,-0.115767049,-0.501844675,-0.17550257,-0.210183783,-0.393712611,-0.210174917,-0.495026205,-0.304579576,-0.361135261,-0.303427016,-0.467384906,0.039833434,0.472014856,0.140547435,0.249913391,-0.694071237,-0.614193005,-0.495188694,-0.150251257,-0.21068393,0.213802087,-0.340608175,-0.419457109,-0.300553014,-0.42176112,0.002695908,-0.40721645,-0.287834853,-0.139449586,-0.157815989,0.082044395,-0.105064997,-0.550510377,-0.512087359,-0.518699009,-0.088828478,-0.244209794,0.009552788,-0.158519692,-0.35828901,-0.437331513,0.490966947,0.577806521,0.225811669,0.628438629
Cytoplasm_Texture_Variance_DNA_20_01,-0.360330838,-0.482059163,-0.352261994,-0.30854987,-0.459621035,0.0580871,0.057078249,-0.144577357,-0.435952757,-0.301730228,-0.15111085,-0.163593793,-0.323058198,0.07710849,0.017444139,-0.372840074,-0.124202982,0.017364104,0.014644583,0.091686861,-0.444633633,-0.346635086,0.059314193,-0.259295248,-0.011488145,-0.182204509,-0.438511519,-0.263203069,-0.38012258,0.313961937,0.117337931,-0.01281283,0.178179224,-0.059650782,0.352586508,0.204741932,-0.141104383,-0.106199138,-0.231595713,-0.076614796,-0.010256089,-0.27938639,-0.257542102,0.006018731,-0.150496172,0.044266346,-0.43905561,0.398179087,-0.418179465,-0.039120413,-0.275399007,-0.227725092,-0.692839402,-0.173677018,-0.382209533,-0.318182966,-0.250731407,-0.128946836,-0.448806511,-0.136518715,-0.174486758,-0.379011632,-0.191914462,-0.471978649,-0.294591248,-0.376400814,-0.303854417,-0.458352834,0.046905138,0.455575139,0.14757643,0.263176007,-0.675554402,-0.603590281,-0.474646161,-0.149968031,-0.214246509,0.216358351,-0.323364996,-0.378263279,-0.289506358,-0.410445577,0.007742194,-0.360542454,-0.267507676,-0.123778421,-0.122690366,0.076628423,-0.069675591,-0.521860466,-0.474106401,-0.48572991,-0.107114695,-0.255114317,0.001416869,-0.184067598,-0.358962556,-0.443595501,0.496697499,0.581467069,0.226186653,0.641633835
Cytoplasm_Texture_Variance_DNA_20_02,-0.39537952,-0.487236474,-0.380506509,-0.32027146,-0.484429587,0.018111489,0.0140985,-0.086641415,-0.459708222,-0.330971739,-0.182008624,-0.168885914,-0.31987492,0.108638643,0.00958307,-0.384748537,-0.158665829,0.028254344,0.030084024,0.022343136,-0.47237324,-0.354524901,0.036740771,-0.266709915,-0.038499332,-0.198899326,-0.461942012,-0.249961746,-0.381954063,0.340170627,0.120692123,-0.076687447,0.182548995,-0.074724491,0.360746047,0.179299799,-0.135167013,-0.114221551,-0.230370799,-0.069090256,-0.007023405,-0.292598392,-0.270916744,0.00088052,-0.155019839,0.042749581,-0.459578753,0.441507182,-0.42429616,-0.018616525,-0.31522481,-0.226016421,-0.724962788,-0.185753384,-0.408091711,-0.31109169,-0.258273442,-0.11710545,-0.491793488,-0.176535844,-0.20603437,-0.391329306,-0.209790848,-0.497501405,-0.301672387,-0.3621182,-0.303689862,-0.469748082,0.041051255,0.468774524,0.139924915,0.252811893,-0.689833282,-0.620424699,-0.499097583,-0.158259543,-0.211055562,0.20597731,-0.339901061,-0.420703274,-0.306140455,-0.423220479,0.000239479,-0.401244191,-0.286155894,-0.146733656,-0.154304584,0.082541653,-0.10883271,-0.549916021,-0.51189324,-0.516594255,-0.094394993,-0.245354822,0.008479612,-0.157516113,-0.353208178,-0.433696489,0.486270257,0.562823693,0.228906497,0.624988551
Cytoplasm_Texture_Variance_DNA_20_03,-0.361390165,-0.485872002,-0.355945753,-0.307907016,-0.461741957,0.051732701,0.051529884,-0.138275461,-0.43638701,-0.30826273,-0.148662237,-0.157815323,-0.323683818,0.083973751,0.012824611,-0.374328152,-0.126274196,0.020109616,0.015100358,0.100017392,-0.435606327,-0.351460806,0.056719763,-0.259806103,-0.018798879,-0.184299104,-0.450155288,-0.246259355,-0.385836885,0.317063155,0.122817078,-0.008368655,0.175661191,-0.060409362,0.34934828,0.196466614,-0.139244334,-0.103430732,-0.232935246,-0.078744966,-0.013143231,-0.280744871,-0.258020381,0.008363,-0.155118802,0.044422225,-0.432776273,0.407408092,-0.423053464,-0.045500993,-0.281291486,-0.227481278,-0.695942197,-0.170601271,-0.383772375,-0.319637925,-0.247072224,-0.116059696,-0.447627936,-0.13880128,-0.177675805,-0.378809642,-0.195698726,-0.473634369,-0.30037205,-0.378516118,-0.299889796,-0.454062676,0.048478542,0.455008568,0.149635824,0.256432434,-0.672332107,-0.600104468,-0.468454384,-0.143388414,-0.216314485,0.224372468,-0.324523464,-0.385704755,-0.283690566,-0.41450574,0.008418057,-0.355116071,-0.264413374,-0.122982734,-0.132971384,0.082608099,-0.067046666,-0.51902407,-0.475550553,-0.490268067,-0.103628521,-0.254708126,0.004118248,-0.182748391,-0.357685755,-0.444935782,0.50355981,0.587934218,0.226508604,0.652650577
Cytoplasm_Texture_Variance_DNA_5_00,-0.435413236,-0.512498621,-0.396714797,-0.341834191,-0.527822523,0.047849031,0.012730669,-0.045994876,-0.499938787,-0.341687487,-0.182546912,-0.176554497,-0.343778157,0.152781801,0.027681394,-0.409861388,-0.187804166,0.038202977,0.033948751,0.03030304,-0.516578472,-0.371973218,0.023978098,-0.277200074,-0.051720801,-0.203780337,-0.559323877,-0.301682238,-0.480374991,0.386480494,0.124271209,-0.108283646,0.167316093,-0.084114904,0.371754232,0.157629408,-0.145701421,-0.120162636,-0.227378777,-0.042751433,0.006681263,-0.309330694,-0.282179174,-0.005176793,-0.14838814,0.027588193,-0.493044993,0.509895951,-0.459889495,0.006820868,-0.301108175,-0.238024554,-0.771927736,-0.202831137,-0.457220174,-0.327481191,-0.268662878,-0.097320126,-0.601992319,-0.2282053,-0.316611348,-0.417062975,-0.234734714,-0.518654783,-0.307806854,-0.344413684,-0.302441274,-0.477238932,0.025894633,0.488145141,0.133923822,0.24239319,-0.757192921,-0.664052487,-0.518468221,-0.187787668,-0.183389112,0.218818809,-0.363122958,-0.439035987,-0.307582032,-0.432654376,-0.009288568,-0.4446005,-0.284670151,-0.150559195,-0.157166657,0.092081051,-0.165531735,-0.585219933,-0.52321527,-0.524512765,-0.065591351,-0.206179802,0.015394143,-0.143517843,-0.368679957,-0.417371447,0.46504431,0.604468475,0.238387956,0.633845824
Cytoplasm_Texture_Variance_DNA_5_01,-0.417222591,-0.501309923,-0.390228172,-0.332831485,-0.511102181,0.034111611,0.024828794,-0.091588902,-0.482165793,-0.340801935,-0.175351617,-0.174597421,-0.345431316,0.138345429,0.022148895,-0.397527346,-0.177212124,0.026120066,0.040226814,0.032322977,-0.507833107,-0.367699717,0.037724667,-0.275238292,-0.042342724,-0.196551728,-0.548607366,-0.290946295,-0.457713372,0.35680567,0.12563302,-0.103187145,0.172361363,-0.082465742,0.360340938,0.16461455,-0.149030055,-0.114491585,-0.229171665,-0.047794172,0.009280234,-0.303781693,-0.276510812,-0.010139339,-0.144458429,0.029233106,-0.481289366,0.469330534,-0.449494883,0.00192449,-0.30159589,-0.230938959,-0.756872499,-0.194243642,-0.448427414,-0.321000934,-0.263056356,-0.106206656,-0.593356011,-0.213601004,-0.28381039,-0.407034608,-0.230863782,-0.503714785,-0.306353556,-0.348143354,-0.303984033,-0.473830512,0.029306276,0.478429973,0.127802734,0.241043323,-0.757067284,-0.652956408,-0.507603698,-0.181843673,-0.183774641,0.215374922,-0.350064386,-0.430636481,-0.302991503,-0.426558075,-0.010197187,-0.422475609,-0.278294466,-0.131960266,-0.146593867,0.091888006,-0.144991432,-0.567815468,-0.515286638,-0.513522711,-0.074816474,-0.207590176,0.010928663,-0.156789808,-0.35748667,-0.42113315,0.472150476,0.616801479,0.233033996,0.639877864
